muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Beverly,28.56798483,217300,217300,1,137,13.2,Yes,EJ Population,Minority,Minority,Beverly
Beverly,28.56798483,217300,217300,1,137,13.2,Yes,EJ Population,Minority,Minority,Danvers
,,217300,217300,2,294,85.7,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217300,217300,3,293,43.3,Yes,EJ Population,Minority,Minority,Beverly
Beverly,28.56798483,217300,217300,3,293,43.3,Yes,EJ Population,Minority,Minority,Danvers
,,217300,217300,4,207,76.5,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217300,217300,5,172,71.1,Yes,EJ Population,Minority,Minority,Beverly
,,217401,217401,1,187,35.0,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217401,217401,2,119,25.0,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217401,217401,2,119,25.0,Yes,EJ Population,Income,Income,Salem
Beverly,28.56798483,217401,217401,3,107,16.1,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217401,217401,3,107,16.1,Yes,EJ Population,Income,Income,Salem
Beverly,28.56798483,217402,217402,1,202,62.8,Yes,EJ Population,Minority and income,Minority and income,Beverly
Beverly,28.56798483,217402,217402,2,137,28.0,Yes,EJ Population,Income,Income,Beverly
,,217402,217402,3,281,39.9,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,1,345,90.7,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,2,321,82.6,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,3,395,95.6,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,4,305,49.4,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,5,534,70.9,No,Not an EJ Population,,N/A,Beverly
,,217601,217601,1,781,99.3,No,Not an EJ Population,,N/A,Beverly
,,217601,217601,1,781,99.3,No,Not an EJ Population,,N/A,Wenham
Beverly,28.56798483,217601,217601,2,549,95.3,Yes,EJ Population,Income,Income,Beverly
,,217602,217602,1,281,92.4,No,Not an EJ Population,,N/A,Beverly
,,217602,217602,2,343,78.4,No,Not an EJ Population,,N/A,Beverly
,,217602,217602,3,310,93.0,No,Not an EJ Population,,N/A,Beverly
,,218100,218100,1,534,92.0,No,Not an EJ Population,,N/A,Gloucester
,,218100,218100,1,534,92.0,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,2,257,83.5,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,3,319,71.6,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,4,878,89.3,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,220101,220101,1,601,92.6,No,Not an EJ Population,,N/A,Gloucester
,,220101,220101,1,601,92.6,No,Not an EJ Population,,N/A,Rockport
,,220101,220101,2,515,81.6,No,Not an EJ Population,,N/A,Gloucester
,,220101,220101,2,515,81.6,No,Not an EJ Population,,N/A,Rockport
Rockport,73.2090726,220101,220101,3,475,71.6,Yes,EJ Population,Income,Income,Rockport
,,220101,220101,4,494,65.4,No,Not an EJ Population,,N/A,Rockport
,,220102,220102,1,796,83.1,No,Not an EJ Population,,N/A,Rockport
,,220102,220102,2,287,71.2,No,Not an EJ Population,,N/A,Rockport
,,221100,221100,1,797,85.0,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,2,964,88.4,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,3,616,88.3,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,3,616,88.3,No,Not an EJ Population,,N/A,Rockport
,,221300,221300,1,708,76.4,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,2,542,77.3,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,3,1111,83.0,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,3,1111,83.0,No,Not an EJ Population,,N/A,Rockport
Gloucester,3.344654745,221400,221400,1,203,35.7,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221400,221400,2,454,46.9,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221400,221400,3,198,49.7,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221500,221500,1,294,26.1,Yes,EJ Population,Income,Income,Gloucester
,,221500,221500,2,457,32.8,No,Not an EJ Population,,N/A,Gloucester
Gloucester,3.344654745,221600,221600,1,143,84.0,Yes,EJ Population,Minority,Minority,Gloucester
,,221600,221600,2,233,60.6,No,Not an EJ Population,,N/A,Gloucester
Gloucester,3.344654745,221600,221600,3,203,64.7,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221700,221700,1,229,38.0,Yes,EJ Population,Income,Income,Gloucester
,,221700,221700,2,545,59.3,No,Not an EJ Population,,N/A,Gloucester
,,221800,221800,1,422,86.5,No,Not an EJ Population,,N/A,Gloucester
,,221800,221800,2,411,89.5,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,1,354,87.1,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,2,476,88.1,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,3,592,83.2,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,1,431,82.2,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,2,447,82.9,No,Not an EJ Population,,N/A,Essex
,,221902,221902,2,447,82.9,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,3,948,93.1,No,Not an EJ Population,,N/A,Gloucester
,,222100,222100,1,550,88.0,No,Not an EJ Population,,N/A,Essex
,,222100,222100,2,380,84.6,No,Not an EJ Population,,N/A,Essex
,,222100,222100,3,544,75.2,No,Not an EJ Population,,N/A,Essex
,,222100,222100,3,544,75.2,No,Not an EJ Population,,N/A,Gloucester
,,223100,223100,1,559,91.0,No,Not an EJ Population,,N/A,Ipswich
,,223100,223100,2,841,74.5,No,Not an EJ Population,,N/A,Ipswich
,,223100,223100,3,387,86.8,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,1,379,63.0,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,2,392,77.2,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,3,345,86.0,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,1,826,96.8,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,2,1016,96.6,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,3,144,86.6,No,Not an EJ Population,,N/A,Ipswich
,,253204,253204,4,4,100.0,No,Not an EJ Population,,N/A,Middleton
,,253205,253205,2,5,100.0,No,Not an EJ Population,,N/A,Middleton
,,270100,270100,1,2,100.0,No,Not an EJ Population,,N/A,Ipswich
,,270100,270100,2,12,85.7,No,Not an EJ Population,,N/A,Ipswich
,,313102,313102,3,1,100.0,No,Not an EJ Population,,N/A,Burlington
,,314101,314101,3,1,100.0,Yes,EJ Population,Minority,Minority,Burlington
,,315200,315200,1,1,100.0,No,Not an EJ Population,,N/A,Wilmington
,,315200,315200,4,8,66.7,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,2,9,100.0,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,3,7,100.0,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,5,1,100.0,No,Not an EJ Population,,N/A,Wilmington
,,316201,316201,1,1,100.0,No,Not an EJ Population,,N/A,Wilmington
,,316202,316202,1,2,100.0,Yes,EJ Population,Minority,Minority,Burlington
,,316300,316300,4,6,100.0,No,Not an EJ Population,,N/A,Bedford
,,318200,318200,2,1,100.0,No,Not an EJ Population,,N/A,Littleton
,,318400,318400,1,2,100.0,No,Not an EJ Population,,N/A,Littleton
,,320102,320102,1,301,97.9,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,2,486,98.6,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,2,486,98.6,No,Not an EJ Population,,N/A,Milford
,,320102,320102,3,577,98.7,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,4,450,99.5,No,Not an EJ Population,,N/A,Hopkinton
,,320105,320105,1,707,96.4,No,Not an EJ Population,,N/A,Ashland
,,320105,320105,1,707,96.4,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,1,466,90.8,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,2,351,98.5,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,3,502,97.7,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,4,409,97.1,No,Not an EJ Population,,N/A,Hopkinton
,,320107,320107,1,504,99.6,No,Not an EJ Population,,N/A,Hopkinton
Hopkinton,100,320107,320107,2,204,92.9,Yes,EJ Population,Minority,Minority,Ashland
Hopkinton,100,320107,320107,2,204,92.9,Yes,EJ Population,Minority,Minority,Hopkinton
Marlborough,0,321100,321100,1,72,82.9,Yes,EJ Population,Minority,Minority,Framingham
Marlborough,0,321100,321100,1,72,82.9,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321100,321100,1,72,82.9,Yes,EJ Population,Minority,Minority,Sudbury
Marlborough,0,321100,321100,2,283,95.5,Yes,EJ Population,Minority and income,Minority and income,Marlborough
Marlborough,0,321100,321100,2,283,95.5,Yes,EJ Population,Minority and income,Minority and income,Sudbury
,,321100,321100,3,270,99.2,No,Not an EJ Population,,N/A,Hudson
,,321100,321100,3,270,99.2,No,Not an EJ Population,,N/A,Marlborough
,,321100,321100,4,564,99.8,No,Not an EJ Population,,N/A,Marlborough
Marlborough,0,321200,321200,1,361,74.0,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,2,629,87.5,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,2,629,87.5,Yes,EJ Population,Minority,Minority,Southborough
Marlborough,0,321200,321200,3,100,90.5,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,3,100,90.5,Yes,EJ Population,Minority,Minority,Sudbury
Marlborough,0,321200,321200,4,386,99.5,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321301,321301,1,266,50.7,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321301,321301,2,376,51.1,Yes,EJ Population,Minority and income,Minority and income,Marlborough
Marlborough,0,321301,321301,3,242,42.3,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,1,213,39.1,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,2,604,90.0,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,2,604,90.0,Yes,EJ Population,Minority,Minority,Southborough
,,321400,321400,1,749,99.0,No,Not an EJ Population,,N/A,Marlborough
Marlborough,0,321400,321400,2,280,97.5,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321400,321400,2,280,97.5,Yes,EJ Population,Minority,Minority,Southborough
Marlborough,0,321500,321500,1,410,52.3,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Marlborough
Marlborough,0,321500,321500,2,367,96.2,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321500,321500,3,443,61.0,Yes,EJ Population,Minority and income,Minority and income,Hudson
Marlborough,0,321500,321500,3,443,61.0,Yes,EJ Population,Minority and income,Minority and income,Marlborough
Marlborough,0,321500,321500,4,452,85.9,Yes,EJ Population,Minority,Minority,Marlborough
,,321600,321600,1,484,99.8,No,Not an EJ Population,,N/A,Hudson
,,321600,321600,1,484,99.8,No,Not an EJ Population,,N/A,Marlborough
Marlborough,0,321600,321600,2,231,97.8,Yes,EJ Population,Minority,Minority,Hudson
Marlborough,0,321600,321600,2,231,97.8,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321600,321600,2,231,97.8,Yes,EJ Population,Minority,Minority,Sudbury
,,321600,321600,3,506,99.2,No,Not an EJ Population,,N/A,Hudson
,,321600,321600,3,506,99.2,No,Not an EJ Population,,N/A,Marlborough
,,321600,321600,4,478,99.4,No,Not an EJ Population,,N/A,Hudson
,,321600,321600,4,478,99.4,No,Not an EJ Population,,N/A,Marlborough
Marlborough,0,321600,321600,5,276,83.5,Yes,EJ Population,Minority,Minority,Marlborough
,,322100,322100,1,462,95.7,No,Not an EJ Population,,N/A,Hudson
,,322100,322100,1,462,95.7,No,Not an EJ Population,,N/A,Stow
,,322100,322100,2,350,96.2,No,Not an EJ Population,,N/A,Hudson
,,322100,322100,2,350,96.2,No,Not an EJ Population,,N/A,Marlborough
,,322100,322100,3,290,96.9,No,Not an EJ Population,,N/A,Hudson
,,322100,322100,4,540,99.1,No,Not an EJ Population,,N/A,Hudson
,,322100,322100,4,540,99.1,No,Not an EJ Population,,N/A,Marlborough
Hudson,0,322200,322200,1,256,65.6,Yes,EJ Population,Minority,Minority,Hudson
,,322200,322200,2,679,94.1,No,Not an EJ Population,,N/A,Hudson
,,322200,322200,2,679,94.1,No,Not an EJ Population,,N/A,Marlborough
,,322300,322300,1,471,83.8,No,Not an EJ Population,,N/A,Hudson
,,322300,322300,2,360,83.4,No,Not an EJ Population,,N/A,Hudson
Hudson,0,322300,322300,3,346,65.8,Yes,EJ Population,Minority,Minority,Hudson
,,322300,322300,4,312,95.7,No,Not an EJ Population,,N/A,Hudson
,,322400,322400,1,509,91.4,No,Not an EJ Population,,N/A,Hudson
Hudson,0,322400,322400,2,302,32.5,Yes,EJ Population,Minority,Minority,Hudson
,,322400,322400,3,507,98.8,No,Not an EJ Population,,N/A,Hudson
,,322400,322400,3,507,98.8,No,Not an EJ Population,,N/A,Stow
,,323101,323101,1,326,93.5,No,Not an EJ Population,,N/A,Stow
,,323101,323101,2,950,96.1,No,Not an EJ Population,,N/A,Stow
,,323102,323102,1,309,90.7,No,Not an EJ Population,,N/A,Maynard
,,323102,323102,1,309,90.7,No,Not an EJ Population,,N/A,Stow
,,323102,323102,2,164,98.1,No,Not an EJ Population,,N/A,Stow
,,323102,323102,3,547,98.1,No,Not an EJ Population,,N/A,Stow
,,324101,324101,1,703,98.3,No,Not an EJ Population,,N/A,Acton
,,324101,324101,1,703,98.3,No,Not an EJ Population,,N/A,Boxborough
,,324101,324101,1,703,98.3,No,Not an EJ Population,,N/A,Littleton
,,324101,324101,2,514,91.0,No,Not an EJ Population,,N/A,Acton
,,324101,324101,2,514,91.0,No,Not an EJ Population,,N/A,Littleton
,,324101,324101,3,671,96.8,No,Not an EJ Population,,N/A,Littleton
,,324102,324102,1,309,98.6,No,Not an EJ Population,,N/A,Littleton
,,324102,324102,2,1002,97.5,No,Not an EJ Population,,N/A,Acton
,,324102,324102,2,1002,97.5,No,Not an EJ Population,,N/A,Boxborough
,,324102,324102,2,1002,97.5,No,Not an EJ Population,,N/A,Littleton
,,324102,324102,3,180,95.9,No,Not an EJ Population,,N/A,Littleton
,,325101,325101,2,5,75.0,No,Not an EJ Population,,N/A,Littleton
,,330101,330101,1,5,100.0,No,Not an EJ Population,,N/A,Reading
,,330102,330102,1,7,100.0,No,Not an EJ Population,,N/A,Lynnfield
,,330102,330102,1,7,100.0,No,Not an EJ Population,,N/A,Middleton
,,330102,330102,1,7,100.0,No,Not an EJ Population,,N/A,Reading
,,330102,330102,3,2,100.0,No,Not an EJ Population,,N/A,Reading
,,330201,330201,1,1,100.0,No,Not an EJ Population,,N/A,Reading
,,330202,330202,1,12,83.3,No,Not an EJ Population,,N/A,Wilmington
,,331101,331101,1,464,98.4,No,Not an EJ Population,,N/A,Wilmington
,,331101,331101,2,565,98.9,No,Not an EJ Population,,N/A,Wilmington
,,331102,331102,1,476,99.1,No,Not an EJ Population,,N/A,Wilmington
,,331102,331102,2,527,99.1,No,Not an EJ Population,,N/A,Reading
,,331102,331102,2,527,99.1,No,Not an EJ Population,,N/A,Wilmington
,,331102,331102,3,790,96.5,No,Not an EJ Population,,N/A,Reading
,,331102,331102,3,790,96.5,No,Not an EJ Population,,N/A,Wilmington
,,331102,331102,4,508,98.8,No,Not an EJ Population,,N/A,Wilmington
,,331200,331200,1,829,99.2,No,Not an EJ Population,,N/A,Wilmington
,,331200,331200,2,506,98.6,No,Not an EJ Population,,N/A,Wilmington
,,331200,331200,3,429,97.7,No,Not an EJ Population,,N/A,Wilmington
,,331300,331300,1,810,99.4,No,Not an EJ Population,,N/A,Wilmington
,,331300,331300,2,876,99.1,No,Not an EJ Population,,N/A,Burlington
,,331300,331300,2,876,99.1,No,Not an EJ Population,,N/A,Wilmington
,,331300,331300,3,741,98.5,No,Not an EJ Population,,N/A,Burlington
,,331300,331300,3,741,98.5,No,Not an EJ Population,,N/A,Wilmington
,,332100,332100,1,415,100.0,No,Not an EJ Population,,N/A,Burlington
,,332100,332100,2,765,99.9,No,Not an EJ Population,,N/A,Burlington
,,332100,332100,3,419,99.8,No,Not an EJ Population,,N/A,Burlington
,,332100,332100,3,419,99.8,No,Not an EJ Population,,N/A,Wilmington
Burlington,0,332100,332100,4,455,98.8,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332201,332201,1,605,98.2,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332202,332202,1,715,98.8,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332202,332202,1,715,98.8,Yes,EJ Population,Minority,Minority,Wilmington
Burlington,0,332202,332202,2,197,97.5,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332202,332202,2,197,97.5,Yes,EJ Population,Minority,Minority,Lexington
Burlington,0,332202,332202,2,197,97.5,Yes,EJ Population,Minority,Minority,Woburn
Burlington,0,332202,332202,3,54,92.5,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332202,332202,4,235,97.3,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332202,332202,4,235,97.3,Yes,EJ Population,Minority,Minority,Woburn
,,332300,332300,1,417,100.0,No,Not an EJ Population,,N/A,Burlington
Burlington,0,332300,332300,2,372,100.0,Yes,EJ Population,Minority,Minority,Burlington
,,332300,332300,3,466,99.8,No,Not an EJ Population,,N/A,Burlington
,,332300,332300,4,723,99.9,No,Not an EJ Population,,N/A,Burlington
,,332401,332401,1,28,83.3,No,Not an EJ Population,,N/A,Burlington
,,332401,332401,2,762,98.8,No,Not an EJ Population,,N/A,Bedford
,,332401,332401,2,762,98.8,No,Not an EJ Population,,N/A,Burlington
Burlington,0,332402,332402,1,220,96.2,Yes,EJ Population,Minority,Minority,Bedford
Burlington,0,332402,332402,1,220,96.2,Yes,EJ Population,Minority,Minority,Burlington
Burlington,0,332402,332402,1,220,96.2,Yes,EJ Population,Minority,Minority,Woburn
Burlington,0,332402,332402,2,89,73.3,Yes,EJ Population,Minority,Minority,Bedford
Burlington,0,332402,332402,2,89,73.3,Yes,EJ Population,Minority,Minority,Burlington
,,333100,333100,1,350,99.7,No,Not an EJ Population,,N/A,Burlington
,,333100,333100,1,350,99.7,No,Not an EJ Population,,N/A,Winchester
,,333100,333100,1,350,99.7,No,Not an EJ Population,,N/A,Woburn
,,333100,333100,2,625,99.3,No,Not an EJ Population,,N/A,Burlington
,,333100,333100,2,625,99.3,No,Not an EJ Population,,N/A,Woburn
,,333100,333100,3,684,98.9,No,Not an EJ Population,,N/A,Winchester
,,333100,333100,3,684,98.9,No,Not an EJ Population,,N/A,Woburn
Woburn,62.58050303,333100,333100,4,100,88.2,Yes,EJ Population,Minority,Minority,Burlington
Woburn,62.58050303,333100,333100,4,100,88.2,Yes,EJ Population,Minority,Minority,Woburn
,,333100,333100,5,281,99.2,No,Not an EJ Population,,N/A,Winchester
,,333100,333100,5,281,99.2,No,Not an EJ Population,,N/A,Woburn
,,333200,333200,1,306,92.8,No,Not an EJ Population,,N/A,Burlington
,,333200,333200,1,306,92.8,No,Not an EJ Population,,N/A,Woburn
,,333200,333200,2,283,73.4,No,Not an EJ Population,,N/A,Burlington
,,333200,333200,2,283,73.4,No,Not an EJ Population,,N/A,Woburn
Woburn,62.58050303,333200,333200,3,226,66.8,Yes,EJ Population,Minority,Minority,Woburn
,,333200,333200,4,414,90.4,No,Not an EJ Population,,N/A,Burlington
,,333200,333200,4,414,90.4,No,Not an EJ Population,,N/A,Woburn
Woburn,62.58050303,333300,333300,1,267,46.1,Yes,EJ Population,Minority and income,Minority and income,Stoneham
Woburn,62.58050303,333300,333300,1,267,46.1,Yes,EJ Population,Minority and income,Minority and income,Woburn
,,333300,333300,2,358,59.2,No,Not an EJ Population,,N/A,Wilmington
,,333300,333300,2,358,59.2,No,Not an EJ Population,,N/A,Winchester
,,333300,333300,2,358,59.2,No,Not an EJ Population,,N/A,Woburn
,,333300,333300,3,407,68.9,No,Not an EJ Population,,N/A,Wilmington
,,333300,333300,3,407,68.9,No,Not an EJ Population,,N/A,Winchester
,,333300,333300,3,407,68.9,No,Not an EJ Population,,N/A,Woburn
Woburn,62.58050303,333400,333400,1,162,82.6,Yes,EJ Population,Minority,Minority,Reading
Woburn,62.58050303,333400,333400,1,162,82.6,Yes,EJ Population,Minority,Minority,Stoneham
Woburn,62.58050303,333400,333400,1,162,82.6,Yes,EJ Population,Minority,Minority,Woburn
,,333400,333400,2,195,84.9,No,Not an EJ Population,,N/A,Woburn
,,333400,333400,3,328,90.7,No,Not an EJ Population,,N/A,Winchester
,,333400,333400,3,328,90.7,No,Not an EJ Population,,N/A,Woburn
Woburn,62.58050303,333400,333400,4,304,79.1,Yes,EJ Population,Minority,Minority,Stoneham
Woburn,62.58050303,333400,333400,4,304,79.1,Yes,EJ Population,Minority,Minority,Woburn
,,333400,333400,5,385,89.3,No,Not an EJ Population,,N/A,Winchester
