muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
,,210402,210402,1,733,79.0070922,No,Not an EJ Population,,N/A,Peabody
,,210402,210402,2,503,99.09297052,No,Not an EJ Population,,N/A,Lynn
,,210402,210402,2,503,99.09297052,No,Not an EJ Population,,N/A,Peabody
,,210500,210500,1,398,83.42245989,No,Not an EJ Population,,N/A,Lynn
,,210500,210500,1,398,83.42245989,No,Not an EJ Population,,N/A,Peabody
,,210500,210500,2,885,95.56074766,No,Not an EJ Population,,N/A,Peabody
,,210500,210500,3,603,98.61111111,No,Not an EJ Population,,N/A,Lynn
,,210500,210500,3,603,98.61111111,No,Not an EJ Population,,N/A,Peabody
,,210500,210500,4,391,99.46808511,No,Not an EJ Population,,N/A,Peabody
Peabody,89.0655599,210600,210600,1,414,69.02173913,Yes,EJ Population,Minority,Minority,Peabody
Peabody,89.0655599,210600,210600,1,414,69.02173913,Yes,EJ Population,Minority,Minority,Salem
,,210600,210600,2,815,95.15306122,No,Not an EJ Population,,N/A,Lynn
,,210600,210600,2,815,95.15306122,No,Not an EJ Population,,N/A,Peabody
Peabody,89.0655599,210700,210700,1,228,45.63106796,Yes,EJ Population,Minority,Minority,Peabody
Peabody,89.0655599,210700,210700,1,228,45.63106796,Yes,EJ Population,Minority,Minority,Salem
Peabody,89.0655599,210700,210700,2,174,33.92857143,Yes,EJ Population,Minority and income,Minority and income,Lynnfield
Peabody,89.0655599,210700,210700,2,174,33.92857143,Yes,EJ Population,Minority and income,Minority and income,Peabody
Peabody,89.0655599,210700,210700,2,174,33.92857143,Yes,EJ Population,Minority and income,Minority and income,Salem
Peabody,89.0655599,210700,210700,3,275,55.88235294,Yes,EJ Population,Minority and income,Minority and income,Peabody
Peabody,89.0655599,210700,210700,3,275,55.88235294,Yes,EJ Population,Minority and income,Minority and income,Salem
Peabody,89.0655599,210700,210700,4,226,72.89719626,Yes,EJ Population,Minority,Minority,Peabody
Peabody,89.0655599,210700,210700,4,226,72.89719626,Yes,EJ Population,Minority,Minority,Salem
Peabody,89.0655599,210800,210800,1,291,37.00787402,Yes,EJ Population,Minority,Minority,Peabody
Peabody,89.0655599,210800,210800,2,179,25,Yes,EJ Population,Minority and income,Minority and income,Peabody
Peabody,89.0655599,210800,210800,3,169,35.25641026,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Danvers
Peabody,89.0655599,210800,210800,3,169,35.25641026,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Peabody
Peabody,89.0655599,210800,210800,4,92,33.87096774,Yes,EJ Population,Minority and income,Minority and income,Lynnfield
Peabody,89.0655599,210800,210800,4,92,33.87096774,Yes,EJ Population,Minority and income,Minority and income,Peabody
Peabody,89.0655599,210900,210900,1,351,71.68674699,Yes,EJ Population,Minority,Minority,Danvers
Peabody,89.0655599,210900,210900,1,351,71.68674699,Yes,EJ Population,Minority,Minority,Peabody
Peabody,89.0655599,210900,210900,1,351,71.68674699,Yes,EJ Population,Minority,Minority,Salem
,,210900,210900,2,328,88.99371069,No,Not an EJ Population,,N/A,Peabody
,,210900,210900,3,502,78.35051546,No,Not an EJ Population,,N/A,Peabody
Danvers,0,211100,211100,1,224,80.31088083,Yes,EJ Population,Income,Income,Beverly
Danvers,0,211100,211100,1,224,80.31088083,Yes,EJ Population,Income,Income,Danvers
Danvers,0,211100,211100,2,222,70.12195122,Yes,EJ Population,Income,Income,Danvers
Danvers,0,211100,211100,2,222,70.12195122,Yes,EJ Population,Income,Income,Peabody
,,211100,211100,3,793,91.15168539,No,Not an EJ Population,,N/A,Beverly
,,211100,211100,3,793,91.15168539,No,Not an EJ Population,,N/A,Danvers
,,211201,211201,1,275,72.76422764,No,Not an EJ Population,,N/A,Danvers
,,211201,211201,2,449,78.97727273,No,Not an EJ Population,,N/A,Danvers
,,211202,211202,1,419,73.92473118,No,Not an EJ Population,,N/A,Danvers
,,211202,211202,2,594,63.94129979,No,Not an EJ Population,,N/A,Danvers
,,211300,211300,1,712,99.40652819,No,Not an EJ Population,,N/A,Beverly
,,211300,211300,1,712,99.40652819,No,Not an EJ Population,,N/A,Danvers
,,211300,211300,2,495,92.21311475,No,Not an EJ Population,,N/A,Danvers
,,211300,211300,3,679,97.88838612,No,Not an EJ Population,,N/A,Danvers
,,211300,211300,4,400,98.64130435,No,Not an EJ Population,,N/A,Danvers
,,211401,211401,1,147,98.38709677,No,Not an EJ Population,,N/A,Danvers
,,211401,211401,2,464,97.2299169,No,Not an EJ Population,,N/A,Danvers
,,211401,211401,2,464,97.2299169,No,Not an EJ Population,,N/A,Peabody
Danvers,0,211401,211401,3,134,91.66666667,Yes,EJ Population,Minority and income,Minority and income,Danvers
Danvers,0,211401,211401,3,134,91.66666667,Yes,EJ Population,Minority and income,Minority and income,Middleton
,,211402,211402,1,432,98.12834225,No,Not an EJ Population,,N/A,Danvers
,,211402,211402,1,432,98.12834225,No,Not an EJ Population,,N/A,Topsfield
,,211402,211402,2,404,82.42811502,No,Not an EJ Population,,N/A,Danvers
,,211402,211402,2,404,82.42811502,No,Not an EJ Population,,N/A,Peabody
,,211402,211402,3,619,88.057041,No,Not an EJ Population,,N/A,Danvers
,,211402,211402,4,376,96.26436782,No,Not an EJ Population,,N/A,Danvers
,,212101,212101,1,412,96.32768362,No,Not an EJ Population,,N/A,Middleton
,,212101,212101,2,155,93.75,No,Not an EJ Population,,N/A,Danvers
,,212101,212101,2,155,93.75,No,Not an EJ Population,,N/A,Middleton
,,212101,212101,3,444,95.36082474,No,Not an EJ Population,,N/A,Middleton
,,212102,212102,1,735,94.87554905,No,Not an EJ Population,,N/A,Middleton
,,212102,212102,2,635,98.21746881,No,Not an EJ Population,,N/A,Middleton
,,213100,213100,1,7,75,No,Not an EJ Population,,N/A,Topsfield
,,213100,213100,2,21,100,No,Not an EJ Population,,N/A,Topsfield
,,214100,214100,1,629,97.39292365,No,Not an EJ Population,,N/A,Danvers
,,214100,214100,1,629,97.39292365,No,Not an EJ Population,,N/A,Ipswich
,,214100,214100,1,629,97.39292365,No,Not an EJ Population,,N/A,Topsfield
,,214100,214100,2,587,95.58823529,No,Not an EJ Population,,N/A,Topsfield
,,214100,214100,3,746,98.19277108,No,Not an EJ Population,,N/A,Ipswich
,,214100,214100,3,746,98.19277108,No,Not an EJ Population,,N/A,Topsfield
,,214100,214100,4,294,96.17021277,No,Not an EJ Population,,N/A,Topsfield
,,215101,215101,1,7,75,No,Not an EJ Population,,N/A,Essex
,,215101,215101,3,50,97.91666667,No,Not an EJ Population,,N/A,Wenham
,,215102,215102,1,2,100,No,Not an EJ Population,,N/A,Wenham
,,215102,215102,2,7,100,No,Not an EJ Population,,N/A,Topsfield
,,215102,215102,2,7,100,No,Not an EJ Population,,N/A,Wenham
Hamilton,0,215102,215102,4,16,42.85714286,Yes,EJ Population,Income,Income,Topsfield
Hamilton,0,215102,215102,4,16,42.85714286,Yes,EJ Population,Income,Income,Wenham
,,216100,216100,1,328,92.83276451,No,Not an EJ Population,,N/A,Wenham
,,216100,216100,2,625,94.38596491,No,Not an EJ Population,,N/A,Wenham
,,216100,216100,3,307,96.03174603,No,Not an EJ Population,,N/A,Beverly
,,216100,216100,3,307,96.03174603,No,Not an EJ Population,,N/A,Wenham
,,217101,217101,1,791,98.67021277,No,Not an EJ Population,,N/A,Beverly
,,217101,217101,1,791,98.67021277,No,Not an EJ Population,,N/A,Wenham
Beverly,28.56798483,217101,217101,2,363,97.2392638,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217102,217102,1,240,92.61083744,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217102,217102,1,240,92.61083744,Yes,EJ Population,Income,Income,Danvers
,,217102,217102,2,443,93.22916667,No,Not an EJ Population,,N/A,Beverly
,,217201,217201,1,382,98.13829787,No,Not an EJ Population,,N/A,Beverly
,,217201,217201,2,788,95.14435696,No,Not an EJ Population,,N/A,Beverly
,,217201,217201,2,788,95.14435696,No,Not an EJ Population,,N/A,Danvers
,,217201,217201,2,788,95.14435696,No,Not an EJ Population,,N/A,Salem
,,217202,217202,1,330,89.62264151,No,Not an EJ Population,,N/A,Beverly
,,217202,217202,1,330,89.62264151,No,Not an EJ Population,,N/A,Danvers
,,217202,217202,1,330,89.62264151,No,Not an EJ Population,,N/A,Salem
,,217202,217202,2,314,86.8852459,No,Not an EJ Population,,N/A,Beverly
,,217202,217202,2,314,86.8852459,No,Not an EJ Population,,N/A,Salem
,,217202,217202,3,246,82.9787234,No,Not an EJ Population,,N/A,Beverly
,,217202,217202,3,246,82.9787234,No,Not an EJ Population,,N/A,Danvers
,,217202,217202,3,246,82.9787234,No,Not an EJ Population,,N/A,Salem
,,217202,217202,4,442,96.70588235,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217300,217300,1,137,13.20754717,Yes,EJ Population,Minority,Minority,Beverly
Beverly,28.56798483,217300,217300,1,137,13.20754717,Yes,EJ Population,Minority,Minority,Danvers
,,217300,217300,2,294,85.66176471,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217300,217300,3,293,43.26923077,Yes,EJ Population,Minority,Minority,Beverly
Beverly,28.56798483,217300,217300,3,293,43.26923077,Yes,EJ Population,Minority,Minority,Danvers
,,217300,217300,4,207,76.47058824,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217300,217300,5,172,71.06918239,Yes,EJ Population,Minority,Minority,Beverly
,,217401,217401,1,187,34.96503497,No,Not an EJ Population,,N/A,Beverly
Beverly,28.56798483,217401,217401,2,119,25,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217401,217401,2,119,25,Yes,EJ Population,Income,Income,Salem
Beverly,28.56798483,217401,217401,3,107,16.09195402,Yes,EJ Population,Income,Income,Beverly
Beverly,28.56798483,217401,217401,3,107,16.09195402,Yes,EJ Population,Income,Income,Salem
Beverly,28.56798483,217402,217402,1,202,62.82051282,Yes,EJ Population,Minority and income,Minority and income,Beverly
Beverly,28.56798483,217402,217402,2,137,28.03738318,Yes,EJ Population,Income,Income,Beverly
,,217402,217402,3,281,39.91596639,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,1,345,90.69069069,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,2,321,82.63665595,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,3,395,95.64102564,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,4,305,49.41176471,No,Not an EJ Population,,N/A,Beverly
,,217500,217500,5,534,70.93023256,No,Not an EJ Population,,N/A,Beverly
,,217601,217601,1,781,99.33510638,No,Not an EJ Population,,N/A,Beverly
,,217601,217601,1,781,99.33510638,No,Not an EJ Population,,N/A,Wenham
Beverly,28.56798483,217601,217601,2,549,95.27559055,Yes,EJ Population,Income,Income,Beverly
,,217602,217602,1,281,92.4,No,Not an EJ Population,,N/A,Beverly
,,217602,217602,2,343,78.42465753,No,Not an EJ Population,,N/A,Beverly
,,217602,217602,3,310,93.02325581,No,Not an EJ Population,,N/A,Beverly
,,218100,218100,1,534,92.00819672,No,Not an EJ Population,,N/A,Gloucester
,,218100,218100,1,534,92.00819672,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,2,257,83.47107438,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,3,319,71.58671587,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,218100,218100,4,878,89.32515337,No,Not an EJ Population,,N/A,Manchester-By-The-Sea
,,220101,220101,1,601,92.6369863,No,Not an EJ Population,,N/A,Gloucester
,,220101,220101,1,601,92.6369863,No,Not an EJ Population,,N/A,Rockport
,,220101,220101,2,515,81.59509203,No,Not an EJ Population,,N/A,Gloucester
,,220101,220101,2,515,81.59509203,No,Not an EJ Population,,N/A,Rockport
Rockport,73.2090726,220101,220101,3,475,71.58176944,Yes,EJ Population,Income,Income,Rockport
,,220101,220101,4,494,65.42669584,No,Not an EJ Population,,N/A,Rockport
,,220102,220102,1,796,83.09114927,No,Not an EJ Population,,N/A,Rockport
,,220102,220102,2,287,71.16104869,No,Not an EJ Population,,N/A,Rockport
,,221100,221100,1,797,84.97652582,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,2,964,88.40764331,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,3,616,88.32684825,No,Not an EJ Population,,N/A,Gloucester
,,221100,221100,3,616,88.32684825,No,Not an EJ Population,,N/A,Rockport
,,221300,221300,1,708,76.37655417,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,2,542,77.30673317,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,3,1111,82.99155609,No,Not an EJ Population,,N/A,Gloucester
,,221300,221300,3,1111,82.99155609,No,Not an EJ Population,,N/A,Rockport
Gloucester,3.344654745,221400,221400,1,203,35.66878981,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221400,221400,2,454,46.91689008,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221400,221400,3,198,49.66442953,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221500,221500,1,294,26.13065327,Yes,EJ Population,Income,Income,Gloucester
,,221500,221500,2,457,32.75862069,No,Not an EJ Population,,N/A,Gloucester
Gloucester,3.344654745,221600,221600,1,143,83.96226415,Yes,EJ Population,Minority,Minority,Gloucester
,,221600,221600,2,233,60.62176166,No,Not an EJ Population,,N/A,Gloucester
Gloucester,3.344654745,221600,221600,3,203,64.73988439,Yes,EJ Population,Income,Income,Gloucester
Gloucester,3.344654745,221700,221700,1,229,37.96791444,Yes,EJ Population,Income,Income,Gloucester
,,221700,221700,2,545,59.32914046,No,Not an EJ Population,,N/A,Gloucester
,,221800,221800,1,422,86.52291105,No,Not an EJ Population,,N/A,Gloucester
,,221800,221800,2,411,89.51048951,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,1,354,87.109375,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,2,476,88.06818182,No,Not an EJ Population,,N/A,Gloucester
,,221901,221901,3,592,83.21839081,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,1,431,82.23684211,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,2,447,82.89085546,No,Not an EJ Population,,N/A,Essex
,,221902,221902,2,447,82.89085546,No,Not an EJ Population,,N/A,Gloucester
,,221902,221902,3,948,93.14285714,No,Not an EJ Population,,N/A,Gloucester
,,222100,222100,1,550,88.02660754,No,Not an EJ Population,,N/A,Essex
,,222100,222100,2,380,84.63949843,No,Not an EJ Population,,N/A,Essex
,,222100,222100,3,544,75.17564403,No,Not an EJ Population,,N/A,Essex
,,222100,222100,3,544,75.17564403,No,Not an EJ Population,,N/A,Gloucester
,,223100,223100,1,559,90.99307159,No,Not an EJ Population,,N/A,Ipswich
,,223100,223100,2,841,74.46808511,No,Not an EJ Population,,N/A,Ipswich
,,223100,223100,3,387,86.78571429,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,1,379,63.02521008,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,2,392,77.15133531,No,Not an EJ Population,,N/A,Ipswich
,,223200,223200,3,345,86,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,1,826,96.8436155,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,2,1016,96.58965897,No,Not an EJ Population,,N/A,Ipswich
,,223300,223300,3,144,86.59793814,No,Not an EJ Population,,N/A,Ipswich
,,253204,253204,4,4,100,No,Not an EJ Population,,N/A,Middleton
,,253205,253205,2,5,100,No,Not an EJ Population,,N/A,Middleton
,,270100,270100,1,2,100,No,Not an EJ Population,,N/A,Ipswich
,,270100,270100,2,12,85.71428571,No,Not an EJ Population,,N/A,Ipswich
,,313102,313102,3,1,100,No,Not an EJ Population,,N/A,Burlington
,,314101,314101,3,1,100,Yes,EJ Population,Minority,Minority,Burlington
,,315200,315200,1,1,100,No,Not an EJ Population,,N/A,Wilmington
,,315200,315200,4,8,66.66666667,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,2,9,100,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,3,7,100,No,Not an EJ Population,,N/A,Wilmington
,,315500,315500,5,1,100,No,Not an EJ Population,,N/A,Wilmington
,,316201,316201,1,1,100,No,Not an EJ Population,,N/A,Wilmington
,,316202,316202,1,2,100,Yes,EJ Population,Minority,Minority,Burlington
,,316300,316300,4,6,100,No,Not an EJ Population,,N/A,Bedford
,,318200,318200,2,1,100,No,Not an EJ Population,,N/A,Littleton
,,318400,318400,1,2,100,No,Not an EJ Population,,N/A,Littleton
,,320102,320102,1,301,97.9020979,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,2,486,98.56801909,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,2,486,98.56801909,No,Not an EJ Population,,N/A,Milford
,,320102,320102,3,577,98.66666667,No,Not an EJ Population,,N/A,Hopkinton
,,320102,320102,4,450,99.53703704,No,Not an EJ Population,,N/A,Hopkinton
,,320105,320105,1,707,96.35499208,No,Not an EJ Population,,N/A,Ashland
,,320105,320105,1,707,96.35499208,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,1,466,90.82125604,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,2,351,98.50299401,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,3,502,97.71167048,No,Not an EJ Population,,N/A,Hopkinton
,,320106,320106,4,409,97.12793734,No,Not an EJ Population,,N/A,Hopkinton
,,320107,320107,1,504,99.59839357,No,Not an EJ Population,,N/A,Hopkinton
Hopkinton,100,320107,320107,2,204,92.89617486,Yes,EJ Population,Minority,Minority,Ashland
Hopkinton,100,320107,320107,2,204,92.89617486,Yes,EJ Population,Minority,Minority,Hopkinton
Marlborough,0,321100,321100,1,72,82.92682927,Yes,EJ Population,Minority,Minority,Framingham
Marlborough,0,321100,321100,1,72,82.92682927,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321100,321100,1,72,82.92682927,Yes,EJ Population,Minority,Minority,Sudbury
Marlborough,0,321100,321100,2,283,95.4954955,Yes,EJ Population,Minority and income,Minority and income,Marlborough
Marlborough,0,321100,321100,2,283,95.4954955,Yes,EJ Population,Minority and income,Minority and income,Sudbury
,,321100,321100,3,270,99.2481203,No,Not an EJ Population,,N/A,Hudson
,,321100,321100,3,270,99.2481203,No,Not an EJ Population,,N/A,Marlborough
,,321100,321100,4,564,99.81718464,No,Not an EJ Population,,N/A,Marlborough
Marlborough,0,321200,321200,1,361,73.99380805,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,2,629,87.5,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,2,629,87.5,Yes,EJ Population,Minority,Minority,Southborough
Marlborough,0,321200,321200,3,100,90.47619048,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321200,321200,3,100,90.47619048,Yes,EJ Population,Minority,Minority,Sudbury
Marlborough,0,321200,321200,4,386,99.47506562,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321301,321301,1,266,50.66666667,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321301,321301,2,376,51.07142857,Yes,EJ Population,Minority and income,Minority and income,Marlborough
Marlborough,0,321301,321301,3,242,42.34693878,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,1,213,39.08045977,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,2,604,89.98211091,Yes,EJ Population,Minority,Minority,Marlborough
Marlborough,0,321302,321302,2,604,89.98211091,Yes,EJ Population,Minority,Minority,Southborough
